Symbol,Description,Price,Price - Currency,"Price change %, 1 day",Sector,Industry,Exchange,"Price × volume (turnover), 1 day","Price × volume (turnover), 1 day - Currency","Volume, 1 day","Price change %, 1 week","Price change %, 1 month","Performance %, 3 months","Performance %, 1 year",Market capitalization,Market capitalization - Currency,Country or region of registration,"Beta, 1 year","Volume, 1 week","Average volume, 30 days","Moving average convergence divergence, 12,26, 1 week, Level","Moving average convergence divergence, 12,26, 1 week, Signal","Moving average convergence divergence, 12,26, 1 day, Level","Moving average convergence divergence, 12,26, 1 day, Signal","Exponential moving average, 10, 1 day","Exponential moving average, 20, 1 day","Exponential moving average, 50, 1 day","Exponential moving average, 200, 1 day","Exponential moving average, 10, 1 week","Exponential moving average, 20, 1 week","Exponential moving average, 50, 1 week","Exponential moving average, 200, 1 week",Snapshot Date
RYAN,"Ryan Specialty Holdings, Inc.",44.09,USD,-5.141996557659194,Finance,Insurance brokers/Services,NYSE,114375853.05,USD,2594145,5.604790419161685,16.763771186440692,47.4088933467068,-27.99281398007512,11624743807.999998,USD,United States,1.050674,13116379,2368701.8,-0.7532224053605674,-2.6718260377666176,1.9226267985992465,1.719831856214335,43.13359692824548,41.64663991846572,38.93203378739922,42.92084266132094,39.61947511779592,39.11508890651603,44.50566879476743,47.72139882966994,2026-07-31
DB,Deutsche Bank AG,37.03,USD,4.398082886946722,Finance,Investment banks/Brokers,NYSE,81736281.97,USD,2207299,6.837853433352582,9.686018957345985,19.760672703751617,11.738080869040436,69367524651.09511,USD,Germany,1.6438668,9450206,2248119.2666666666,0.5373565636906577,0.0195040425692243,0.4139067841242436,0.4143008175342319,35.58090464539124,35.30329260749794,34.43353362687924,33.377130360106754,34.717216865792814,34.09411271791856,32.91975855627998,23.886684886528386,2026-07-31
HRI,Herc Holdings Inc.,145.92,USD,2.027688435183874,Finance,Finance/Rental/Leasing,NYSE,79320215.03999999,USD,543587,-10.2527830739898,1.799916282963572,14.36632964965905,17.667930005644692,4878316550.0,USD,United States,1.5717263,3275741,624027.0,4.803263144804362,2.174083742889622,2.1771771165713005,2.953548951267547,150.29971500300334,149.05491061152085,143.7259743197958,137.724754710327,145.65688217568433,140.66655413138506,138.7572659070825,135.1444532323596,2026-07-31
BLK,"BlackRock, Inc.",1098.37,USD,1.7772588700784695,Finance,Investment managers,NYSE,685645390.43,USD,624239,4.044824613752386,14.227921294562998,2.6629154671551745,-1.694262955338769,178597508156.99997,USD,United States,1.110263,3488363,905685.0333333332,1.7373273093369337,-5.753462267307661,16.767681730584627,11.461863215541015,1068.8872618265364,1053.4338457868307,1039.9672044073122,1042.960194240587,1047.829600513004,1043.1551162284034,1041.1859089885609,917.7670235094484,2026-07-31
COMP,"Compass, Inc.",11.46,USD,-1.2919896640826751,Finance,Real estate development,NYSE,78994077.96000001,USD,6893026,3.523035230352309,-7.055961070559605,49.60835509138382,54.86486486486487,8678377364.0,USD,United States,1.7792021,46203136,14664502.666666666,0.6636975186078953,0.2935870843556754,0.2925764619198627,0.436085911263355,11.563371851713908,11.440883364106632,10.58069605681484,9.419155816706462,10.71050452010459,10.042053512070082,9.294576719589603,7.68923672223982,2026-07-31
BFH,"Bread Financial Holdings, Inc.",110.62,USD,3.3928404523787363,Finance,Finance/Rental/Leasing,NYSE,78488982.94,USD,709537,6.049276195954369,2.095062298107993,29.017961278283195,76.20261229690985,4249939704.0,USD,United States,1.0928972,3268954,740867.1333333333,8.486263490366554,7.433220714225596,2.448742057375597,1.6178522842969372,105.13214414616594,103.04620834914056,98.40770173630855,82.65704869157466,100.01587419814302,93.2428683881541,80.74368397990155,64.13089357175434,2026-07-31
LYG,Lloyds Banking Group Plc,6.25,USD,6.473594548551957,Finance,Major banks,NYSE,91536637.5,USD,14645862,3.8205980066445258,7.204116638078902,15.955473098330248,47.40566037735848,90392073564.4237,USD,United Kingdom,1.3045937,73163018,19369838.1,0.245167789789618,0.1832345962974809,0.0998177583796078,0.1086915127178854,6.03996821699455,5.973313403744734,5.779655887722278,5.296662696467995,5.847173439844213,5.643945755189501,5.190363592458419,3.825151085285888,2026-07-31
NWG,NatWest Group plc,18.53,USD,5.403868031854397,Finance,Major banks,NYSE,90676499.41,USD,4893497,3.1163049526989552,5.104934770277947,21.50819672131148,31.139419674451524,73214713458.28151,USD,United Kingdom,1.4368223,21289586,4910489.7,0.6049039859941452,0.362673115406965,0.2817940558038643,0.3122045065535659,17.986935319191296,17.803897088290952,17.22327200802214,16.09340611996135,17.422891153514563,16.874069716946735,15.840994985570234,11.604476909770527,2026-07-31
JEF,Jefferies Financial Group Inc.,55.09,USD,-0.0181488203266751,Finance,Investment banks/Brokers,NYSE,99035623.54,USD,1797706,-1.3784461152882133,10.224089635854355,14.152507252382938,-6.468590831918498,12701124702.0,USD,United States,1.8891366,8096162,2461590.4333333327,0.6376946924173055,0.0154835913411538,0.3600764735123221,0.2603117740153289,55.553484252368726,55.24565091132868,54.31046290974464,53.81943612642615,54.12493074331405,53.24117355756849,53.98758297206375,49.08553027269064,2026-07-31
WAL,Western Alliance Bancorporation,81.25,USD,0.6815365551424996,Finance,Regional banks,NYSE,58621875.0,USD,721500,-2.237997834195644,-1.155717761557181,-0.2455494168201385,0.5693773981928378,8871310186.0,USD,United States,1.2528905,3204003,1105120.3,0.2981598194435975,-0.1959391878047688,0.3654862016442877,0.4713606778496718,82.01911085825628,81.80516824269455,80.95956610739795,80.70163535926838,81.1925481105249,80.7146204205628,80.62043235774149,74.56877552212394,2026-07-31
SMFG,Sumitomo Mitsui Financial Group Inc Unsponsored,25.78,USD,3.285256410256411,Finance,Major banks,NYSE,52115301.2,USD,2021540,-1.527883880825052,9.329940627650563,22.470308788598576,66.21534493874921,159391779595.80038,USD,Japan,1.2637644,7885575,1946481.4666666663,1.5798841127147476,1.3567052732531786,0.4179113711265891,0.5359543000957501,25.673919920931397,25.43343255376991,24.402841985047832,21.271256697030555,24.602735922846755,23.344037763251205,20.815602955057354,14.909025962081834,2026-07-31
JLL,Jones Lang LaSalle Incorporated,361.72,USD,6.388235294117656,Finance,Real estate development,NYSE,263230516.68,USD,727719,11.144569058227082,16.70269398290048,12.387758272487185,31.29582577132488,16781483557.0,USD,United States,1.0781549,2139196,421191.06666666665,5.925472965877816,1.200117720207075,8.713983665827925,6.414948616770095,336.56017576629824,329.10116861833365,319.3965633519698,309.9983671783752,325.09891466716226,318.97086003383623,307.8084649365699,250.96283874680643,2026-07-31
ITUB,Itau Unibanco Banco Holding SA,8.44,USD,3.5582822085889463,Finance,Major banks,NYSE,107563301.48,USD,12744467,1.932367149758456,3.3047735618115004,-2.540415704387998,40.43938611801128,95274629946.95853,USD,Brazil,1.1675067,64290325,20738994.80000001,0.1062784411042265,0.1236416218070281,0.0603431362641941,0.0784267470814489,8.331084319933682,8.293723500395958,8.222457724859686,7.890557478913021,8.244521852254808,8.19277496418059,7.752600620796183,6.272178178243537,2026-07-31
VNO,Vornado Realty Trust,40.15,USD,-1.2300123001230012,Finance,Real estate investment trusts,NYSE,61409746.2,USD,1529508,1.0825780463242691,2.162849872773541,33.87795931977326,0.7781124497991846,7552124861.0,USD,United States,1.3075261,7508542,1726180.1,2.224001957580356,1.235181856163473,0.709762563599881,0.800324566740011,39.817383987926696,39.38950265894349,37.3671202576338,34.49152036684813,37.93262614576354,35.68484460760646,34.69907250525189,34.78167559547778,2026-07-31
GPN,Global Payments Inc.,86.84,USD,-1.6200294550809933,Finance,Finance/Rental/Leasing,NYSE,240924988.2,USD,2774355,7.315867523479983,19.68026460859978,19.12208504801097,4.000000000000004,23754515457.000004,USD,United States,1.5882947,12771621,3489111.433333333,1.4245907255895105,-0.6729227840785487,3.84476739669806,3.083243957921121,83.19485035307969,79.97032602302758,75.44562143956936,75.66117768597265,76.72463513509761,74.59678809276687,77.02387310889658,98.29307798253362,2026-07-31
BBD,Banco Bradesco Sa,3.59,USD,1.4124293785310684,Finance,Major banks,NYSE,149936306.92,USD,41764988,-0.2777777777777842,3.45821325648414,-6.994818652849741,29.136690647482016,35675843461.930504,USD,Brazil,1.0824876,98922031,34159894.06666667,-0.0103069818872496,0.0026607074184256,0.0310863692980576,0.034878809427341,3.6001019318416323,3.5761846822483103,3.5649352374659373,3.51394141776735,3.559214049954826,3.582093123399977,3.45631319158372,3.2345124477236644,2026-07-31
NU,Nu Holdings Ltd.,14.49,USD,3.2051282051282133,Finance,Regional banks,NYSE,715408235.01,USD,49372549,2.838892831795602,8.458083832335335,-1.1596180081855385,15.091342335186658,69993719112.0,USD,Brazil,1.3115345,224289293,88219814.76666667,-0.3557922384363277,-0.5428996314623534,0.3469413138888111,0.3312525749968663,14.237981865247548,13.965667019828029,13.654772123069296,14.261553480715197,13.6834252558678,13.888173523621012,14.199366543472676,11.076723695498885,2026-07-31
BCS,Barclays PLC,27.7,USD,6.333973128598842,Finance,Investment banks/Brokers,NYSE,133362204.0,USD,4814520,-0.7524184879971367,3.127326880119136,18.274978650725863,38.77755511022043,92764935456.84612,USD,United Kingdom,1.5181204,31704796,5404273.1,1.3237340823834778,0.9919687411279374,0.2978477905807786,0.487448130824867,27.475526761773764,27.365167288230264,26.39262280784217,23.79386941574506,26.665299247219718,25.545552697166134,23.29960063482884,16.312052058791643,2026-07-31
IVZ,Invesco Ltd,29.42,USD,4.809405058781622,Finance,Investment managers,NYSE,129287013.76,USD,4394528,-1.703975943869021,11.481621826449416,11.905667554203127,35.45119705340701,13041786914.0,USD,United States,1.3031615,26693252,5512782.933333334,1.1972849981811606,0.9950572542411872,0.4659421405717161,0.5685894247581647,29.36977847795957,29.06170973083511,28.196872416319668,25.69001626613744,28.403081145439675,27.451614559084597,25.20728470234033,20.775632211924343,2026-07-31
COF,Capital One Financial Corporation,210.14,USD,0.6851612284988637,Finance,Major banks,NYSE,863800223.16,USD,4110594,3.598895681325174,4.745289602233068,9.11828850347906,-1.7624234491141182,128917695970.0,USD,United States,1.2413692,18310743,4650082.1,-0.0789752822600746,-3.131016917550537,3.0287329086264947,2.9873145600904927,207.05152636483243,204.8755249448697,199.99014424516704,201.27076409513376,201.30146071528705,199.90827133778947,201.1157883797516,169.81399632094656,2026-07-31
ING,"ING Group, N.V.",34.94,USD,7.474623192863734,Finance,Major banks,NYSE,100839215.92,USD,2886068,6.427048431312822,11.344805608667938,22.082459818308863,48.74414644529588,97071586533.3006,USD,Netherlands,1.4470474,10291769,3288303.3,1.654941515302852,1.308644860062521,0.6264276154121973,0.5619399549555198,33.21307196599612,32.73428993808014,31.61431289673234,28.481969863120984,31.99793917035424,30.634374976551136,27.904615771359783,20.6405240761108,2026-07-31
NP,Neptune Insurance Holdings Inc.,31.66,USD,-9.826260324693818,Finance,Insurance brokers/Services,NYSE,69401126.16,USD,2192076,4.695767195767202,0.5079365079365084,24.44968553459119,30.71841453344344,4344799788.999999,USD,United States,1.7912198,5326512,999381.0666666668,1.517896478285877,0.9905139889215436,0.6435554801203338,0.6282216596987447,31.69987334733314,31.25940211192112,29.806281256765786,26.366794775603683,30.047579183619757,28.576899269212905,,,2026-07-31
BBVA,Banco Bilbao Vizcaya Argentaria S.A.,27.6,USD,7.560405300077948,Finance,Major banks,NYSE,87264990.0,USD,3161775,6.358381502890182,10.135674381484447,26.896551724137936,79.57059206245935,153715807400.08548,USD,Spain,1.3084205,6788959,1336263.566666667,1.2300990854374485,0.8774834954296286,0.5900828512738521,0.5301067407069648,26.18024684720335,25.7337924275273,24.70883175371492,22.28765391613612,25.08175153152344,24.04232603785401,21.7998190898817,14.735848832198222,2026-07-31
UNH,UnitedHealth Group Incorporated,421.47,USD,0.2139952921035818,Health services,Managed health care,NYSE,1538594358.21,USD,3650543,0.1735038265912483,1.4050958785458296,13.310571029142933,59.1654078549849,382755599521.0,USD,United States,1.2460164,19447872,6089457.2,27.39573499542786,22.92485648382976,3.618765484764879,5.491662472642666,423.5003043386541,422.0702406128232,406.7786482372592,365.9475001720455,409.6017250132987,386.0230675436353,368.3757088497488,413.7529222132404,2026-07-31
NEO,"NeoGenomics, Inc.",15.88,USD,3.9947609692207022,Health services,Medical/Nursing services,NASDAQ,84218817.76,USD,5303452,14.326853851691864,8.841672378341336,69.29637526652452,204.2145593869732,2040189896.0,USD,United States,1.3204708,17934141,3877102.8,1.3635170726301382,0.7471807488935065,0.5554272492990453,0.608285313124978,14.472987986289178,14.12704453176403,12.7984090918984,10.869712401132825,13.319351171942053,11.998429902302128,10.97557711046836,13.76370057236865,2026-07-31
OSCR,"Oscar Health, Inc.",31.23,USD,2.158979391560354,Health services,Managed health care,NYSE,122376941.1,USD,3918570,10.783965945370696,9.502103786816273,69.26829268292683,124.51473759884976,8304119590.0,USD,United States,3.0263803,20496671,5395042.766666667,3.9540810817038894,3.2354413776801545,0.5789637518552624,0.7019036022997248,30.115201792590888,29.83030617774714,27.52985436223925,20.81364451817544,27.911435243386737,24.53703385513604,20.279406336756523,15.22096767116376,2026-07-31
BHC,Bausch Health Companies Inc.,6.03,USD,28.84615384615386,Health technology,Pharmaceuticals: other,NYSE,112536997.56,USD,18662852,36.117381489842,22.31237322515214,5.419580419580429,-11.97080291970802,2252058232.8042703,USD,Canada,1.8156999,25325167,3156228.966666667,-0.2580685803730373,-0.3059223994040095,-0.0057336096592415,-0.0992585860514835,4.866191265648584,4.828607528444247,4.977513527098439,5.636492424742905,5.128597714831166,5.299681919160661,5.768975724283281,8.968401064547084,2026-07-31
BAX,Baxter International Inc.,26.75,USD,7.9935405732741245,Health technology,Medical specialties,NYSE,606471185.0,USD,22671820,19.419642857142865,25.469043151969977,49.94394618834081,-7.214706902532079,13815545593.0,USD,United States,1.7529324,44655205,6710896.49999999,1.0505955257510315,0.2043613943731967,1.0070344646631035,0.7094216981316527,23.77010913219088,22.91696528161502,21.435793008148785,21.02876279777941,22.22636440281644,20.97682756044028,21.746618701821305,34.909603642627744,2026-07-31
ABVX,Abivax SA,124.33,USD,4.619656681252099,Health technology,Pharmaceuticals: other,NASDAQ,185632025.47,USD,1493059,-1.089896579156726,-6.701185652108654,5.884857775506725,75.21138669673056,10910287066.08555,USD,France,1.291567,4322620,1942407.0,5.156442949225081,4.575218815231052,1.5844419556350715,4.022264537047884,127.13586958086596,127.11997301676048,122.33174764868768,107.64101362501218,123.483674772936,119.9145962632337,103.50452727376792,,2026-07-31
RVTY,"Revvity, Inc.",113.54,USD,0.1499514862838508,Health technology,Medical specialties,NYSE,231278482.12,USD,2036978,2.779035032135428,2.0492539996404826,30.731145653425465,19.60391867691984,12666497104.0,USD,United States,1.5424942,7491585,1514304.1,4.436493973079109,2.6603925921146976,1.670205338840688,1.866618864445123,111.47141065040036,110.44168538837468,106.30915641119866,100.02324792503046,107.64403513988846,103.4117358365056,100.33338499206884,108.0542243254652,2026-07-31
RYTM,"Rhythm Pharmaceuticals, Inc.",105.74,USD,-0.7415751431521695,Health technology,Pharmaceuticals: major,NASDAQ,56527017.9,USD,534585,3.5651322233104805,-4.7644780689903685,29.12443521797533,21.49833390784786,7253083617.000001,USD,United States,1.1903838,2911939,868322.8,3.3929612400946354,1.4836825228075246,1.011200402673282,1.820131655792208,106.0711016614048,105.88452650812772,101.73856468635594,94.95332962997642,101.76696595383925,98.3556269882218,92.98994900895204,63.91576763670641,2026-07-31
RGEN,Repligen Corporation,143.6,USD,1.6781137152163172,Health technology,Pharmaceuticals: major,NASDAQ,149746798.0,USD,1042805,8.820854804486197,5.2477279390208125,20.916133378241824,13.67054539697617,8104155284.000001,USD,United States,1.226385,6521882,1271094.5,1.900519934087868,-1.020199837032236,1.5654547430988544,2.3343920727399023,140.63801501875076,140.02691039571374,135.212017981451,134.35623022394412,136.5914368660687,133.68314380065533,135.18225606800115,146.75234145819857,2026-07-31
IQV,"IQVIA Holdings, Inc.",237.79,USD,-3.946518015834549,Health technology,Biotechnology,NYSE,405304018.98,USD,1704462,14.294640711367448,23.066970292930336,48.49809529757073,22.068788501026685,39140234345.99999,USD,United States,1.1413647,11203097,1614769.8666666667,6.822914823030402,-0.0894087976765236,11.392581037537012,8.202765412351736,222.66240926609385,212.8907668471121,198.3829898455376,190.95630759654512,202.0188806457465,193.6847344323359,191.77372142501684,197.53778591393387,2026-07-31
VCYT,"Veracyte, Inc.",59.78,USD,7.305690181295997,Health technology,Medical specialties,NASDAQ,92727986.12,USD,1551154,5.59971736442325,1.787842669845061,81.31634819532908,144.0,4770004419.0,USD,United States,1.1035722,3969508,1250125.6333333333,6.040940171438493,4.43227415847685,1.089788683213328,1.5898523161002682,57.39434339122853,56.95388217011873,52.8527839182773,42.81918661504975,54.05478356859803,48.71383613451522,42.05424287731397,33.71992479852312,2026-07-31
NTRA,"Natera, Inc.",269.66,USD,6.240642975336866,Health technology,Biotechnology,NASDAQ,319314383.42,USD,1184137,2.927592656208258,-0.6594216246085701,31.35564323639731,97.07666447416504,38619459304.00001,USD,United States,1.0456084,4112042,1465565.3333333333,17.723722616983196,11.80210316765584,3.438902425679657,6.560416159013763,262.7779037467577,262.19513113032644,248.14962551652224,216.9835651837953,251.62187742892024,235.70869257803523,212.07076244560545,145.33713265239834,2026-07-31
XRAY,DENTSPLY SIRONA Inc.,13.74,USD,-3.2394366197183038,Health technology,Medical specialties,NASDAQ,54137537.34,USD,3940141,6.264501160092811,29.50047125353441,16.93617021276596,-14.764267990074446,2752488684.0,USD,United States,1.2280173,18436214,5979974.533333333,0.1568127049087344,-0.2493889188396003,0.6667020055885136,0.6650297199297442,13.379911550619427,12.879495071559994,12.01889756274315,12.34347513511039,12.243131843716492,11.924163967021435,12.780372220195366,23.270849303701127,2026-07-31
TXG,"10x Genomics, Inc.",49.43,USD,6.714162348877374,Health technology,Biotechnology,NASDAQ,111698799.91,USD,2259737,6.829479144153872,28.925404277516943,124.17233560090702,249.3286219081272,6275444575.999999,USD,United States,1.339931,9332427,3235855.966666667,7.058806328341891,4.984471403251942,3.44287794244972,3.5604432570957463,46.37280390029616,43.93387035109647,37.63446156018992,25.834991991860825,39.198202277471495,32.971971281754534,25.20491343214332,37.61368531549527,2026-07-31
DFTX,"Definium Therapeutics, Inc.",44.49,USD,5.526565464895649,Health technology,Pharmaceuticals: major,NASDAQ,80430178.74000001,USD,1807826,3.057678943710911,-5.420918367346933,101.67724388032642,386.2295081967213,5905747665.0,USD,United States,1.0167427,7083945,3761212.7666666666,7.512845956943746,5.630725101492036,1.8984777703757203,2.801625769199368,43.36672040139455,42.53649972834644,36.859407682267054,23.74587733999033,38.020380252767374,31.52841743011711,22.48183164232334,14.67766023437142,2026-07-31
BRKR,Bruker Corporation,64.34,USD,4.211208292840948,Health technology,Medical specialties,NASDAQ,127708401.66,USD,1984899,6.435070306038049,6.912595546693259,74.45770065075921,52.211970664774064,9794196587.000002,USD,United States,1.7713095,9045082,2065972.5333333332,5.643168614886356,4.184241729856666,1.5666737859970112,1.3949760013070347,61.30572582537327,60.17372998531943,56.294828943500015,47.67772033923584,57.677401735153495,52.67281740045851,47.761599942840014,53.248952311017845,2026-07-31
TVTX,"Travere Therapeutics, Inc.",57.28,USD,3.0957523398128126,Health technology,Pharmaceuticals: major,NASDAQ,58129691.52,USD,1014834,-0.1394700139469984,0.8273191339552874,34.713076199435555,263.2213062777426,5326633466.0,USD,United States,2.2442424,4953934,1726670.5333333334,7.07099075829872,6.231344979905835,0.8458304621928718,1.219831893874508,56.51069590781565,56.17483956598956,52.623516277450335,39.65004410474571,53.66687296315639,47.97095521885192,38.05117869083504,24.718865040531643,2026-07-31
ELAN,Elanco Animal Health Incorporated,26.46,USD,0.2652519893899215,Health technology,Biotechnology,NYSE,203854851.9,USD,7704265,6.222400642312327,7.517269402681842,18.072289156626507,82.86109191430546,13215435561.0,USD,United States,1.2367407,21306894,4789540.733333333,0.87764040488684,0.6941482539426853,0.4591939155418565,0.4082827362523182,25.645691780502013,25.29372082704897,24.565994499269287,22.615797162553477,24.81157166823793,24.129322165837504,22.10989517751371,18.88669172380377,2026-07-31
LIVN,LivaNova PLC,81.05,USD,-0.466658479675807,Health technology,Medical specialties,NASDAQ,52339577.45,USD,645769,3.657756746387005,-1.4349993919494184,34.011243386243386,84.24641964082744,4452363613.0,USD,United Kingdom,1.753851,2171049,671642.4,5.279437504399198,4.904254544813422,0.457391441546406,0.624182562246225,80.56683679740046,80.42149369124222,77.93053431668523,67.58914195706357,78.51127204609746,74.42582798744337,66.24447250531053,58.422701129513584,2026-07-31
CRNX,"Crinetics Pharmaceuticals, Inc.",83.63,USD,-0.2980448259418217,Health technology,Pharmaceuticals: major,NASDAQ,176429945.87,USD,2109649,-0.1194315060313012,123.49011223944412,115.31925849639543,182.05733558178756,8862105657.0,USD,United States,1.7800527,11264730,6411541.0,9.338191517779755,3.453044610893316,9.469236794101109,10.741631438229476,82.55019592892101,76.07625196389014,61.04976999526279,46.74132704096824,62.99589018177227,53.36242633967864,46.050944623879545,37.61967846104648,2026-07-31
NVO,Novo Nordisk A/S,51.61,USD,0.0581620783249343,Health technology,Pharmaceuticals: major,NYSE,547152859.63,USD,10601683,5.823251999179815,7.655402586566545,19.16416531978757,0.6827936012485397,225598510927.0706,USD,Denmark,1.7298143,35642429,10259171.5,0.4156716252839914,-0.9563192779876736,1.0771103399690602,1.052210087771898,50.20066315978342,49.4302382730905,47.42059147511057,49.56261298738025,48.0493686219492,46.902796339144246,51.79783117302348,68.59885525114865,2026-07-31
TEVA,Teva Pharmaceutical Industries Limited,35.41,USD,2.0167098818784086,Health technology,Pharmaceuticals: generic,NYSE,310493611.89,USD,8768529,14.930217461863023,4.51593860684768,0.7110352673492606,109.40272028385569,40532827274.37076,USD,Israel,1.1364033,36891401,5829000.1,1.120127634134711,1.480517778417732,-0.0851411289115517,-0.463066976735354,32.668049667312964,32.58023953038481,32.8842047007878,30.05857683071611,33.23295598176867,32.66416568566136,29.221602059263184,20.242433470335047,2026-07-31
SYRE,"Spyre Therapeutics, Inc.",101.5,USD,3.7090017369980535,Health technology,Pharmaceuticals: major,NASDAQ,86427453.0,USD,851502,-0.6168608636052046,14.327551250281592,36.99554595761911,495.3079178885631,8814386627.0,USD,United States,1.9170408,4251001,1593368.3666666667,15.774037858256222,14.102436256169948,3.746031830716987,4.275537148682459,99.4833738065838,97.0677054900666,88.34203452964238,59.38924932951794,90.42196969537648,77.92770289578772,56.139955218698205,47.71665472492605,2026-07-31
NEOG,Neogen Corporation,11.53,USD,22.659574468085093,Health technology,Medical specialties,NASDAQ,54896797.42,USD,4761214,22.659574468085093,28.2536151279199,22.010582010582013,139.7089397089397,2509770208.0,USD,United States,1.3361715,12403546,2042543.1,0.4534036111645676,0.3505077095655636,0.1961204724495484,0.1431266375470533,9.90827057571517,9.743588542778534,9.498933199520271,8.893888084087713,9.833023434896088,9.472339888893789,8.95226225978719,14.007724801804482,2026-07-31
AVTR,"Avantor, Inc.",13.86,USD,-3.616133518776087,Health technology,Medical specialties,NYSE,242052592.32,USD,17464112,21.153846153846157,39.99999999999999,70.47970479704794,-1.4224751066856405,9374333092.0,USD,United States,1.7044638,97108126,11355041.2,0.4207038014243096,-0.2068963130110903,0.8836728347973359,0.6044971175386081,12.274452933184357,11.499955389208724,10.400785455929524,10.569450644109752,10.781270449019372,10.13350750756891,11.04802159139702,17.151898101231488,2026-07-31
CORT,Corcept Therapeutics Incorporated,118.32,USD,27.29424421732113,Health technology,Pharmaceuticals: major,NASDAQ,532212470.64,USD,4498077,24.077181208053684,36.07820586543989,144.05940594059408,73.61702127659572,12790202217.0,USD,United States,1.2452387,8291031,1249256.1,12.89130336577395,7.374707339530214,5.296416718366928,4.360557403191926,97.40661841190678,93.30776248622676,82.74888679854014,65.79165080387327,88.51130976992053,75.95353702912126,66.26458508806684,49.23261795434638,2026-07-31
WAT,Waters Corporation,380.3,USD,0.2160851691788745,Health technology,Medical specialties,NYSE,297816733.0,USD,783110,1.4999466211166874,1.4025170648464138,22.36164736164736,25.03698832812758,37340078336.0,USD,United States,1.1781468,3229276,905677.7,10.07295215072088,5.743652880548753,3.5128718488600725,3.304913951140376,376.4261049608662,373.9910745908931,364.8950461686109,349.6097798627919,367.24802130816965,357.3934225729933,349.6516887913198,329.87163183939026,2026-07-31
ARWR,"Arrowhead Pharmaceuticals, Inc.",87.32,USD,1.275806077476217,Health technology,Biotechnology,NASDAQ,119395342.92,USD,1367331,2.009345794392522,7.127959759538692,17.113733905579387,437.0233702337022,12299634060.0,USD,United States,1.8780687,7315392,2889942.533333333,6.819729035745937,6.710154824660308,2.18731515025678,1.193892846869302,83.71057758937057,81.66673491666985,78.58968355009411,64.06183098527386,79.59657483248185,74.71630071086993,61.138705019448565,41.41086654046047,2026-07-31
ERAS,"Erasca, Inc.",18.68,USD,5.417607223476304,Health technology,Pharmaceuticals: major,NASDAQ,69110769.6,USD,3699720,-2.250130821559392,1.9650655021834031,79.87481945113144,1074.8427672955977,6484340140.999999,USD,United States,1.5008324,15244664,5671226.1,2.358556638514143,2.11719151074979,0.6860060177518825,1.0092707796692106,18.68927616369037,18.353749219415864,16.74695545185264,11.867071090480096,16.9390828313736,15.152995552166944,11.087755671659709,7.325657090776205,2026-07-31
RVMD,"Revolution Medicines, Inc.",192.17,USD,6.21821799690471,Health technology,Pharmaceuticals: other,NASDAQ,347314029.59,USD,1807327,1.5536648522961465,2.611063648013662,33.9163763066202,413.6861801657311,40854662494.0,USD,United States,2.717207,7934145,2761536.066666667,25.50277170450036,23.133974458140937,4.2252481889811975,5.182831004195803,186.0183003799684,183.63249438260883,171.29127118314864,123.69232822045416,175.33723271232816,155.38649528631066,117.40446399893992,64.9724724771193,2026-07-31
BFLY,"Butterfly Network, Inc.",8.17,USD,15.070422535211272,Health technology,Medical specialties,NYSE,81553765.17,USD,9982101,24.16413373860182,-2.969121140142518,72.7272727272727,344.02173913043475,2134573430.0,USD,United States,2.2864227,25867242,11079125.333333334,1.0830283328719812,0.9248670628556224,0.1257813733152915,0.1438818893904409,7.225746081895767,7.175604389406608,6.596166280062086,4.7297990512191,6.906514656175043,6.021745407629233,4.598904280189947,4.417618321918064,2026-07-31
VTRS,Viatris Inc.,17.76,USD,-0.3367003367003295,Health technology,Pharmaceuticals: major,NASDAQ,103046041.92,USD,5802142,3.0162412993039625,11.838790931989928,18.795986622073595,92.4160346695558,20844592710.000004,USD,United States,1.0493845,35194686,9892514.766666668,1.1041927543974488,1.066742277127819,0.4069734738641344,0.3355817675040996,17.447181020700167,17.11082171808732,16.504149635464614,14.328695758233298,16.664888405934857,15.849190732151444,14.008657802613854,12.768398478499735,2026-07-31
ILMN,"Illumina, Inc.",205.09,USD,5.271532696848379,Health technology,Medical specialties,NASDAQ,568149341.96,USD,2770244,5.667473852336545,16.641073764431546,53.948356102687285,88.03520674796005,31030117072.000004,USD,United States,1.5301582,8316141,1914198.3666666609,18.673891147860672,13.942301447307624,6.535407524708603,6.644221304951655,194.15524884982597,189.6304085700572,175.78143264895562,144.0688635175938,179.9179676551754,163.797068369986,141.6691620842157,155.58659267223976,2026-07-31
WHD,"Cactus, Inc. Class A Common Stock",62.0,USD,18.501529051987767,Industrial services,Oilfield services/Equipment,NYSE,104349162.0,USD,1683051,12.481857764876638,21.02283818075347,11.99421965317919,32.16798124067364,4957809881.999999,USD,United States,1.1774373,3806022,879183.0,1.7615185151410555,1.7794601042471352,0.4738534106825014,-0.1110399798905914,55.30170345896915,54.64852138081533,54.69449377508458,51.996709524719485,55.872806848564025,54.64074453140503,51.76442534566922,47.99822814991042,2026-07-31
